"","Sample_name","Locus","nReads","NewHash"
"9120","Delta.1m1.072021","COI2",54,"a86b02a156e9dd35c4d073422df654914f16dc7f"
"9121","Delta.1m1.072021","COI2",73,"92bc2dc16f065c709b5ca7d99b994ee023888010"
"9122","Delta.1m1.072021","COI2",80,"ef04ddffb245cd63261f365071a69eace49de4f6"
"9123","Delta.1m1.072021","COI2",26,"8037492fa542de436e43acc034b244ec8e894d8d"
"9124","Delta.1m1.072021","COI2",78,"f7ee2f84ccc4563021c9d15edab3c2725d3865b0"
"9125","Delta.1m1.072021","COI2",78,"40934caae8939d3f9fa5152f9112ced42cb4389d"
"9126","Delta.1m1.072021","COI2",32,"bf5e501e82f9666035232e548d1de903cc1b3091"
"9127","Delta.1m1.072021","COI2",75,"803f10fdc6cfad8346b334267ee28e45579369d7"
"9128","Delta.1m1.072021","COI2",74,"069e405c23f61cdee6e0f80aa445d0fe7fd9a4ba"
"9129","Delta.1m1.072021","COI2",74,"5f7a38943f7d89a75ef70a7613597e1e19477719"
"9130","Delta.1m1.072021","COI2",74,"a54aac4ec8322dc95df235d5cd8373bb74f6ec6c"
"9131","Delta.1m1.072021","COI2",70,"15ead8a0091fb6c3f615f12cf8eb698012b761a2"
"9132","Delta.1m1.072021","COI2",73,"f35ca554bc0259261fcc15b3aaf18434406cf17e"
"9133","Delta.1m1.072021","COI2",61,"c06405cc8982532d58acd93dbe70b5e8521cd159"
"9134","Delta.1m1.072021","COI2",23,"2fb869fda64862d47f5fc2ec698019eb8a344ed2"
"9135","Delta.1m1.072021","COI2",47,"f65be1d2ec8a9fdf80099b5eeed5026b478a721f"
"9136","Delta.1m1.072021","COI2",67,"b48cdba5cef6b50105b10419c16bea785409dbc7"
"9137","Delta.1m1.072021","COI2",67,"994e771bce506c6e0a5bfa49c328449bc866af65"
"9138","Delta.1m1.072021","COI2",66,"b3384caca7a2b0924766bea2097672000531d6af"
"9139","Delta.1m1.072021","COI2",34,"75a23175cd8f038af37f1d45619e38de9c4de0be"
"9140","Delta.1m1.072021","COI2",9,"15c6cc1186b59503e1cb682f95042853ebda61d2"
"9141","Delta.1m1.072021","COI2",65,"3c8787d88bbbf94c7d119143d6fdcc562df34b15"
"9142","Delta.1m1.072021","COI2",65,"6a1b3e1ee92bc3cbb1caadc912377037020565b5"
"9143","Delta.1m1.072021","COI2",57,"2830957c9f93454b15f8381a54bc0569dd987ffa"
"9144","Delta.1m1.072021","COI2",61,"fbc26127ca18fa11ca6797e242903a1bddc081f5"
"9145","Delta.1m1.072021","COI2",61,"69bb14c75497d78ff402786add51f42eb2922cf1"
"9146","Delta.1m1.072021","COI2",8,"883d1f3959887e1221d8facee3ad211cd5f53cc8"
"9147","Delta.1m1.072021","COI2",60,"188825a486ec077fcefd9ecb0b99cc359296fcc8"
"9148","Delta.1m1.072021","COI2",60,"b7eebc972a501f45dc75ca927257bb6f54df7023"
"9149","Delta.1m1.072021","COI2",60,"850e6a620aa48fa5dd6c3f01c28ac81b6e9fc3cf"
"9150","Delta.1m1.072021","COI2",60,"4efa54043e1c24d80c14d244283f4d49e7400a2a"
"9151","Delta.1m1.072021","COI2",60,"09bf48cda8d7538451e20f5c3e701daa616a34ca"
"9152","Delta.1m1.072021","COI2",34,"c3c8edcbec6185cde87dedba2b6f5ae371f50436"
"9153","Delta.1m1.072021","COI2",1,"3c49432fd565e4279cf4b706a8e33dffcdc9fcfe"
"9154","Delta.1m1.072021","COI2",59,"01ca557065bc55360ca46692666daed22171e3b6"
"9155","Delta.1m1.072021","COI2",58,"0cdf0cc8ae9f393901e3535a39529e290ebb9925"
"9156","Delta.1m1.072021","COI2",58,"e53f49b59e9bf0c44dd807ad14da0983ee58cbe2"
"9157","Delta.1m1.072021","COI2",58,"1eeba3811758fb8d6377e48ecf71702d21d7b99d"
"9158","Delta.1m1.072021","COI2",58,"3427b728d8af73fe3db85c2e55ea536e6520019c"
"9159","Delta.1m1.072021","COI2",13,"2e403950be919d62c2f161ba638335c9f2eef589"
"9160","Delta.1m1.072021","COI2",56,"de857462ea2051ec4049994c3201862a7bb75f66"
"9161","Delta.1m1.072021","COI2",55,"c15f2342558bfd8fdfc3ba56a2b9a2ac8b29824f"
"9162","Delta.1m1.072021","COI2",55,"1742e19b1610b8a4ef3e50c5fe682fa99f25a3e0"
"9163","Delta.1m1.072021","COI2",54,"e9d160ccf2d578fb968150f6d1bf6152effb9d9d"
"9164","Delta.1m1.072021","COI2",54,"fff5930c8210b4ccbcff0c08c775eaa50179fcf1"
"9165","Delta.1m1.072021","COI2",53,"37e8789667d080a48b8863923f7af99999c026a7"
"9166","Delta.1m1.072021","COI2",53,"bd2ab462406d374172b2aaf8ac171dd8682227a7"
"9167","Delta.1m1.072021","COI2",23,"5f0a201fa0d2964263c4c6cda8e8cbf20d1cda68"
"9168","Delta.1m1.072021","COI2",52,"a76d1e49c375a69ad94159f90af132dbc93517e4"
"9169","Delta.1m1.072021","COI2",51,"bb628afa835ee3113e941d00224b24eb73d0d8f1"
"9170","Delta.1m1.072021","COI2",51,"348f453eabdfb601b1c550db1783a0eb704a165c"
"9171","Delta.1m1.072021","COI2",50,"9b10d944aa1c67112c2ebd297de11ce2ec2898d9"
"9172","Delta.1m1.072021","COI2",50,"514ebd46b6604d09f05291700ceb6d47cf1608de"
"9173","Delta.1m1.072021","COI2",50,"302f42478a9eba31961ec745aeb6379531bd7232"
"9174","Delta.1m1.072021","COI2",49,"d829e8bd1c1c2d9cedff1ff6c5d53c795014482c"
"9175","Delta.1m1.072021","COI2",48,"565aebe1fbc33022e88b05e188c1eac55fa9f436"
"9176","Delta.1m1.072021","COI2",48,"01b1dd557facc300716c393532a52287541f1f26"
"9177","Delta.1m1.072021","COI2",48,"0a702a822db28cd4478dcca3d152dffa57dd04a6"
"9178","Delta.1m1.072021","COI2",47,"9f3d9d2f0d7cf7ca65239cd87dee7d361d4e913a"
"9179","Delta.1m1.072021","COI2",22,"e5da36b570e586ef0d9eb7a76b5fb8f84e984a02"
"9180","Delta.1m1.072021","COI2",46,"5cf9d35bec3f3bd40ff21548ccb23f5f0a492614"
"9181","Delta.1m1.072021","COI2",46,"3aa317b804268581c21f4db946ef01afdbe93a86"
"9182","Delta.1m1.072021","COI2",45,"221717f61a2f6185e037091287d526f467d03b66"
"9183","Delta.1m1.072021","COI2",45,"37aba301d67aef430820a77ba192f5ff1a43286b"
"9184","Delta.1m1.072021","COI2",25,"0a9a9342a1cf176a7ce1379e66dcfe8db9b39535"
"9185","Delta.1m1.072021","COI2",44,"2a9cb26d20867796599910ca2d90e9fa3652bcec"
"9186","Delta.1m1.072021","COI2",44,"c720a94a799a13fccc93eaae43127dd222013c18"
"9187","Delta.1m1.072021","COI2",44,"80387fa6166123e06624c5b52ea66531d98a04aa"
"9188","Delta.1m1.072021","COI2",44,"49d797f517bc6b0f23870f58487e98348d507536"
"9189","Delta.1m1.072021","COI2",36,"402908f3b7290497f530bfccb3f023e01412a1f4"
"9190","Delta.1m1.072021","COI2",42,"57099eff0e743f8f5d548152690fc334b54582e6"
"9191","Delta.1m1.072021","COI2",41,"89d1e40ede8aa4d93ddc7131463bc4f4582df629"
"9192","Delta.1m1.072021","COI2",41,"97c8a5a095e8317574769f865e3528ff9279575d"
"9193","Delta.1m1.072021","COI2",40,"6e763d7c3e00c37cca75dbd5ed0c1724deda8f55"
"9194","Delta.1m1.072021","COI2",40,"28a07ef1a3e9b7115eeec7650f2ab49f0a316564"
"9195","Delta.1m1.072021","COI2",40,"454eabf1a5c69a21d918d2b2bf727669ed5801a3"
"9196","Delta.1m1.072021","COI2",32,"891c4f8b31239ee38e286a99c15288fd3625c94c"
"9197","Delta.1m1.072021","COI2",39,"a0a18d3ab7d943cc6b53359971fdc966fceed961"
"9198","Delta.1m1.072021","COI2",14,"b48aa523b6d2163717e7f9a6c7ff49ba8f11da00"
"9199","Delta.1m1.072021","COI2",38,"a012a857b30f14337182db58f57cd6ce77b4cbca"
"9200","Delta.1m1.072021","COI2",38,"3db435fb2b488a29310426c051d0f703d45c7078"
"9201","Delta.1m1.072021","COI2",38,"106468ade6494242eb9e17126f6ea22190f14c28"
"9202","Delta.1m1.072021","COI2",14,"845937418980a3e439653b009a6e8784a6494ad5"
"9203","Delta.1m1.072021","COI2",37,"6edb35b9ec8940d7d78d70e28276632d894147c0"
"9204","Delta.1m1.072021","COI2",37,"4b6618193fb86184409fe3fd9dda09e0201cc0c7"
"9205","Delta.1m1.072021","COI2",37,"6875f228bc9c401b28afe9fddfe1312a1656b97b"
"9206","Delta.1m1.072021","COI2",37,"f2b7599bf7ac213af47aa16e8700b304dcd29a0b"
"9207","Delta.1m1.072021","COI2",37,"064aa9d70c4a6440093ec6de988c42a7d9544bbb"
"9208","Delta.1m1.072021","COI2",22,"eb077d1b6d7bbb0de63d6091812d2ab37fd3f85c"
"9209","Delta.1m1.072021","COI2",17,"58c6f310b1b690ebf4eb31b9c72442927cf0999f"
"9210","Delta.1m1.072021","COI2",36,"4d97792d1cc078bed3ac948d87b99cfac8783173"
"9211","Delta.1m1.072021","COI2",36,"59743ab490c1024c1ea1e617c9a3757663b206ea"
"9212","Delta.1m1.072021","COI2",35,"1f93da5438c4b044aa6ba5188341f0f113d09c59"
"9213","Delta.1m1.072021","COI2",35,"8cdd4ec8d3379fe8e6fba41b6b30509a2cf10aae"
"9214","Delta.1m1.072021","COI2",35,"6931d7425d34b157dbfc054f32b2b90d1d121c6f"
"9215","Delta.1m1.072021","COI2",35,"a1e18b009e631f20fb029b3719f7af18610fe709"
"9216","Delta.1m1.072021","COI2",7,"b0cde460f61e0836c9de116dd43fed41cf9a5363"
"9217","Delta.1m1.072021","COI2",34,"efab1a82374731152181d2ef44813b583f9c60c2"
"9218","Delta.1m1.072021","COI2",33,"f3d7148111b26db7c7511d16c8fa37b56d163402"
"9219","Delta.1m1.072021","COI2",33,"6a00cad5f08945aaa5f966ba6b30987fb6e9a22d"
"9220","Delta.1m1.072021","COI2",33,"382eac329e082f5b39f50a4b38524d5a254d4169"
"9221","Delta.1m1.072021","COI2",33,"ec2029b55b4ab6d3ec9033be9b4ee15ad530e593"
"9222","Delta.1m1.072021","COI2",13,"a3d8f1ddb5b20af388c01fd70d30556b242f0e2b"
"9223","Delta.1m1.072021","COI2",32,"49ac54a1b4a6542107c16678dc0e7d69d19b891d"
"9224","Delta.1m1.072021","COI2",32,"32e55bc118fb5da2a252db83c1804942beb09053"
"9225","Delta.1m1.072021","COI2",32,"f0ffa99da555805aed5f65c1506e92f353388f5c"
"9226","Delta.1m1.072021","COI2",31,"e943f5b2e5cad2b96cd07b23c445fbe383af98f3"
"9227","Delta.1m1.072021","COI2",31,"0514544925331ba4f3cad78d1764c6bfc2c77bd8"
"9228","Delta.1m1.072021","COI2",31,"451fff2394842b9a9fa9f90b1563d3c8f57f3455"
"9229","Delta.1m1.072021","COI2",31,"7f3553403c06b807e0f9963b175d80afa9d24ee4"
"9230","Delta.1m1.072021","COI2",30,"06942f0753993165b614b4e1773b1e15d3fae44d"
"9231","Delta.1m1.072021","COI2",30,"3614b6e17319560bc164c14dbb56361252b348d7"
"9232","Delta.1m1.072021","COI2",6,"c03fc197aaae0c63ef25e5aec5128009218434dc"
"9233","Delta.1m1.072021","COI2",28,"971219d3075c10828bf7445238a8a0e1fda0ef2a"
"9234","Delta.1m1.072021","COI2",28,"c9ced8594c3ad1a1ba6a5757bb8a4d855e4fdf24"
"9235","Delta.1m1.072021","COI2",28,"02c9cbf2581d27aa5dde98f4ae64ffb63516b6d6"
"9236","Delta.1m1.072021","COI2",28,"001e369f6f29ac2a48ea698c72b927089e708642"
"9237","Delta.1m1.072021","COI2",28,"519c24a2f57a7e3b0f6d10a80a4911960c330b00"
"9238","Delta.1m1.072021","COI2",28,"d2646602b9098976c0cb0e2331574562dd2559e9"
"9239","Delta.1m1.072021","COI2",27,"4f0629f8b789305279c3512939372d568f4add92"
"9240","Delta.1m1.072021","COI2",27,"e4ba0c8275437adf7796d1a1b839b01ecff67e9b"
"9241","Delta.1m1.072021","COI2",27,"91c5033463795dcd5b4673061cec65d7161f6209"
"9242","Delta.1m1.072021","COI2",27,"68ac6bcc9d2e321c4aa191c3d43cbbae037258e0"
"9243","Delta.1m1.072021","COI2",16,"fde996d2c95c1c899b28368568b2627024f81801"
"9244","Delta.1m1.072021","COI2",26,"dc5e3cebb486d312bd733006e46a0856bd8ece17"
"9245","Delta.1m1.072021","COI2",26,"8f590b23ac4ba897750fb0ed77fe552687408452"
"9246","Delta.1m1.072021","COI2",25,"9ee48579e3a16d4b4ce4ecb9d638211d46a48fbd"
"9247","Delta.1m1.072021","COI2",25,"0c12c5b22219e2c87df1940e699f7338fcdf3a81"
"9248","Delta.1m1.072021","COI2",25,"8234043a0b4f597fa8f8b69a0ff81072270f59a8"
"9249","Delta.1m1.072021","COI2",25,"b3eee04d49a8eabdf62a1d5582c9e7aed676ad2e"
"9250","Delta.1m1.072021","COI2",20,"fe209fbf83f0e00c2ab336c65ed93af9ee45a6cd"
"9251","Delta.1m1.072021","COI2",24,"bf54b6a2e6f3c51fe18ba6e6287740b91e24e13c"
"9252","Delta.1m1.072021","COI2",24,"cf8eb23ce066b503093914666c1e3e7bd4de90fe"
"9253","Delta.1m1.072021","COI2",23,"740c6631278ceff212446c667e60505d09965cf5"
"9254","Delta.1m1.072021","COI2",23,"ad99a1ca94b71871fcd907c5e9bf7bded0726505"
"9255","Delta.1m1.072021","COI2",11,"6e507c11e3b6d6f6689d86732b087e5ddd6d9d33"
"9256","Delta.1m1.072021","COI2",22,"278e8451e917ed9d7c6750895b2c20f5a364d01a"
"9257","Delta.1m1.072021","COI2",22,"7419acce92b2ba4e82d2ce5749442c0e9ab26eec"
"9258","Delta.1m1.072021","COI2",22,"2f6071645d78eb83f5e864cb7f42605ee5ba1032"
"9259","Delta.1m1.072021","COI2",22,"a3d981b27790871270a6194288f2a5b0efe64539"
"9260","Delta.1m1.072021","COI2",21,"f3644fbe554ddf4983a55817cbecd888ea72eeb4"
"9261","Delta.1m1.072021","COI2",21,"7c23bbb8a37696277cfaa800d51289927897323a"
"9262","Delta.1m1.072021","COI2",21,"d10e9e46378b17299a5da6a8ebd60874be31ce06"
"9263","Delta.1m1.072021","COI2",20,"9525b23cd837e1b7ea55cf1ceb998b8f8b2a237c"
"9264","Delta.1m1.072021","COI2",19,"1e5a096e22f1fe5019c717c03de8a1f61dac7d19"
"9265","Delta.1m1.072021","COI2",19,"3fc306bc3737944e4c85a9216131e7c10342443f"
"9266","Delta.1m1.072021","COI2",19,"002e0e4e0d33c98722c21cdf52f558eb831fbad1"
"9267","Delta.1m1.072021","COI2",19,"66ca4335b2b0f89f101268e8be6d02029c0587f2"
"9268","Delta.1m1.072021","COI2",19,"511a366683bcd6bfa64cff26a5ad368b364a783e"
"9269","Delta.1m1.072021","COI2",5,"8df5519bc1a440f2f6ef1c72b624b4d890a6761e"
"9270","Delta.1m1.072021","COI2",18,"9e8eaa49ef9a02396ed7d8426049cd7ae9e0024e"
"9271","Delta.1m1.072021","COI2",18,"d4c087ab3d7b068b896fff26f0ed6f1fc415cce2"
"9272","Delta.1m1.072021","COI2",18,"3e0da2a44f5b66888f43e05f892c1926fc511595"
"9273","Delta.1m1.072021","COI2",17,"b46eb16e5cde5d8c0f1cc199f13513dd2c0b87b5"
"9274","Delta.1m1.072021","COI2",17,"dc997a6b1c38fda24bc4d2db716f4172fb8a4a85"
"9275","Delta.1m1.072021","COI2",8,"3363391960fe75a86bd1f018067bf1bdde9e9436"
"9276","Delta.1m1.072021","COI2",3,"8d4d45575ab1fa5ee6575f7b44d2fa5dc6744296"
"9277","Delta.1m1.072021","COI2",16,"9e92227ac0e75cf34018ddc02d1f8b217e264dfe"
"9278","Delta.1m1.072021","COI2",16,"6bc44d8e120f7433ded9a73e0857f190d2f8bb2d"
"9279","Delta.1m1.072021","COI2",16,"d7011b8a052f0e1977eaf549e69991c3b1a0fb70"
"9280","Delta.1m1.072021","COI2",16,"fb84d6857cdc36a90da7d911ef6487cb43226e82"
"9281","Delta.1m1.072021","COI2",14,"c09394b13637f248f1fd21801e2ec6c01633156d"
"9282","Delta.1m1.072021","COI2",14,"1ee4b839c8c9b715974aa14f6a56b787ce72b99a"
"9283","Delta.1m1.072021","COI2",14,"9e3adc09b1a511ea3a1d19a86d5dc545cdc633bb"
"9284","Delta.1m1.072021","COI2",13,"55e88236b21c5abb8d6f7c5cca993dc0ae5bbe85"
"9285","Delta.1m1.072021","COI2",13,"d7170e2dc7a341438f4aa4caabfedb05b8b0e0af"
"9286","Delta.1m1.072021","COI2",13,"3adefd22f3dae6a8ae50543be839026882f248b4"
"9287","Delta.1m1.072021","COI2",12,"ed3dc75bab5488f87cdb2d705088d21580d3535b"
"9288","Delta.1m1.072021","COI2",12,"2397e26ceaad47e1e75e047e47877fef6ee25018"
"9289","Delta.1m1.072021","COI2",12,"4215c385759d4f4faf310b313f32e11b0402abc4"
"9290","Delta.1m1.072021","COI2",12,"47702b1406ac9dc94cf2f7ef2e338c470f348a57"
"9291","Delta.1m1.072021","COI2",11,"4ac1cd7349f8c0b1c7a2995d8cbbef8a21f46b23"
"9292","Delta.1m1.072021","COI2",11,"22bab68998c5760d10e6d4754ee0a891277c83c5"
"9293","Delta.1m1.072021","COI2",11,"8ef0d4f47fa584b725868462cdbb4f946cfc7009"
"9294","Delta.1m1.072021","COI2",10,"c4a244411ece07b1f6e4d22d53c09c87beafd04b"
"9295","Delta.1m1.072021","COI2",10,"e4d2799167ae859fb511c4fb3f37d978a5008a32"
"9296","Delta.1m1.072021","COI2",3,"280fe5d55c00fc1bc0334d3619eb91e0b5a8ac99"
"9297","Delta.1m1.072021","COI2",3,"6c3c0db9ea0fdb0673fdcf7e2ba6b7de0ef2dfa4"
"9298","Delta.1m1.072021","COI2",9,"6d2a75629e5aed6f4273a448c155e9895653f947"
"9299","Delta.1m1.072021","COI2",9,"63530efbd5eb55071e289f6e696e2ae404c20539"
"9300","Delta.1m1.072021","COI2",9,"67090ec7ecb9059c39c052f222985c94bdf6552d"
"9301","Delta.1m1.072021","COI2",9,"3d3df662925448c5379f895a2df5c365b8097a60"
"9302","Delta.1m1.072021","COI2",9,"e23b27c722e4e9847037454cb064dbe43a36e5a6"
"9303","Delta.1m1.072021","COI2",9,"27718db88601469ffd23571a444d5c9fe2d7abd6"
"9304","Delta.1m1.072021","COI2",9,"8d337938f2c3d70f851ac8c636d9f04c673c9eb1"
"9305","Delta.1m1.072021","COI2",9,"309cbf3749e4a8c6fb681b1c6590fa55b703d990"
"9306","Delta.1m1.072021","COI2",9,"49d31b37e44b531dca761d4b17a40944aaf458e8"
"9307","Delta.1m1.072021","COI2",7,"858abe599803e3a9f092d80c39e3d6b2d1358640"
"9308","Delta.1m1.072021","COI2",8,"a6f333c23ffcda8b1a8baa86036d4b9c32285628"
"9309","Delta.1m1.072021","COI2",8,"5395cb1e52b1c6b202ca2cd65fc6d2c93a2196e8"
"9310","Delta.1m1.072021","COI2",7,"8d0b38a25c7ee0ecffa788ab2217d65a31bae0ee"
"9311","Delta.1m1.072021","COI2",7,"cd5182b70191914daf9a61538864cf391b31e722"
"9312","Delta.1m1.072021","COI2",7,"644477a882958974f5b784ef772678c37f73e139"
"9313","Delta.1m1.072021","COI2",7,"d0484a440a1c200c927bba62a114555c1358b2e3"
"9314","Delta.1m1.072021","COI2",7,"ca13c0aa148e8145eb4cf88cafba990d075f2601"
"9315","Delta.1m1.072021","COI2",6,"b4c672306097c5a96ce7118b4ca1e7bc1310628d"
"9316","Delta.1m1.072021","COI2",6,"985938a86245be874048168f20aa7ed4ed53c269"
"9317","Delta.1m1.072021","COI2",6,"8319364eabaa770e26c5144116d19817adc65e31"
"9318","Delta.1m1.072021","COI2",6,"85b7067a55fa6d0b83c79d6561feaa45d0fd3865"
"9319","Delta.1m1.072021","COI2",6,"62412283561b1e7a7a475e3d62ef0971891032b3"
"9320","Delta.1m1.072021","COI2",6,"430fbd93d0510e4c3ced49cdbdca26e0c3e9e796"
"9321","Delta.1m1.072021","COI2",5,"1af8967df620d4cecc68be0f71b1de7062008105"
"9322","Delta.1m1.072021","COI2",5,"570ba94c9fae7837a664b8a91ced2f1f4a761bca"
"9323","Delta.1m1.072021","COI2",5,"cde5cae133f4c840e60b2645b6904336e0033968"
"9324","Delta.1m1.072021","COI2",5,"de700742a22e386fcf236d79b16ea98cf837acff"
"9325","Delta.1m1.072021","COI2",5,"d2df21319b49df2fc781cfff74a564230d2a3eb1"
"9326","Delta.1m1.072021","COI2",5,"95db31b4aeb3a639a5d836071f54fb2c5552c985"
"9327","Delta.1m1.072021","COI2",5,"1456b2fe6e65e59aff666a6d07214a6065e04068"
"9328","Delta.1m1.072021","COI2",5,"801c01b897fb86cbbcd8a91c829842e6e6c4b5bf"
"9329","Delta.1m1.072021","COI2",5,"3100532d4a07516d5359cfdff7a35d7d911a5d81"
"9330","Delta.1m1.072021","COI2",4,"b9f4b31bffac30217686b41c9d781e55d12a17fe"
"9331","Delta.1m1.072021","COI2",4,"88b9d460175c60d710adebda24d13934e6f9dd23"
"9332","Delta.1m1.072021","COI2",4,"04bffda8a8527274d290590bb71fe9cc5c8ea022"
"9333","Delta.1m1.072021","COI2",4,"14c7e5afb0808d4e99ca8b0d9781b103ed6f6752"
"9334","Delta.1m1.072021","COI2",4,"002aaec3fc5c0879be31bf23efdf44bece8d170c"
"9335","Delta.1m1.072021","COI2",3,"f73230a91b6b3d6b5009d83eaf1f978ee9af4cc0"
"9336","Delta.1m1.072021","COI2",3,"a623704a4967e9dabcff5986e4c186e75a16670e"
"9337","Delta.1m1.072021","COI2",3,"7036a2ff9163e41a721afadd2a234be7e93a3453"
"9338","Delta.1m1.072021","COI2",3,"52446bfba81d82eb71c852fdfbff3dadb0fd81f3"
"9339","Delta.1m1.072021","COI2",3,"aeb8651cf0b31261492001fce6cfc4f44d3df165"
"9340","Delta.1m1.072021","COI2",3,"b970d78413fa47719955c375c94a781c6bc28db9"
"9341","Delta.1m1.072021","COI2",3,"c5dbb1bde602439d6326141e9b4387dc2c370313"
"9342","Delta.1m1.072021","COI2",3,"def01370efabef2d9d3ce56387f22a3657dcc1c8"
"9343","Delta.1m1.072021","COI2",3,"b4129e8e8804dd9ccd1072071ab92706b9c8a331"
"9344","Delta.1m1.072021","COI2",3,"c132c29549b3abd7652bdff3a4b932099b841d77"
"9345","Delta.1m1.072021","COI2",2,"986a0cf9a09e0f9272f4ddf07059861b5f661cbc"
"9346","Delta.1m1.072021","COI2",2,"c201fab4be6f9aaf1ab8f4cc95b9b4ec810cd5f8"
"9347","Delta.1m1.072021","COI2",2,"48d5aa5ad35e05f175047684ee47c55ad53ea408"
"9348","Delta.1m1.072021","COI2",2,"eb8c1d653139bcbbdbb38d399aa6c9cd2501ba3d"
"9349","Delta.1m1.072021","COI2",2,"12e9d7709aadccaba4c4a6a1dfc736f97629e92c"
"9350","Delta.1m1.072021","COI2",2,"508d48a3dcf716881c74f6fb421b89db4e9028b2"
"9351","Delta.1m1.072021","COI2",2,"5c9e7b6c4ff112d3ab45855956e4805403e5d39e"
"9352","Delta.1m1.072021","COI2",2,"6ffe7ecad6fc9b1005ce3c820ebd5d13499bd730"
"9353","Delta.1m1.072021","COI2",2,"d2bfff6918f9f3f32d100a114ff10b9360068f97"
"9354","Delta.1m1.072021","COI2",2,"e1bd3bd53a7c73dbf081a08d53db8c04b663b575"
"9355","Delta.1m2.072021","COI2",2932,"0edb6d007040bbbb2c8f14cbe20322dec3375bf5"
"9356","Delta.1m2.072021","COI2",1568,"a62923d16b575d7d9548b4bee2e0128a8ab7454c"
"9357","Delta.1m2.072021","COI2",6091,"a08461e3c636c8a6c80564fa785e36938ce0d37b"
"9358","Delta.1m2.072021","COI2",3665,"aea12897917586982782925dc7f1eab8fa6a1755"
"9359","Delta.1m2.072021","COI2",2635,"45289da8725aeef37dacb8298820970512191e57"
"9360","Delta.1m2.072021","COI2",2559,"864ce2e80c32516de7e2c63bc515d53ace5a2163"
"9361","Delta.1m2.072021","COI2",806,"0ffce82d0339bc465c7611986f2bed5b5151ded1"
"9362","Delta.1m2.072021","COI2",3164,"b3b7552ad4cb087f2533f45f05c840503002203e"
"9363","Delta.1m2.072021","COI2",324,"a04ae1f0764bd67b574b5c1f9ab2dc7adb71f75f"
"9364","Delta.1m2.072021","COI2",2082,"761e738682d46f2e07f7f60864216d8494cf44e8"
"9365","Delta.1m2.072021","COI2",1435,"b70d573788bac5c497e7da782393931e1f14e4f9"
"9366","Delta.1m2.072021","COI2",2341,"fb92d3a9f0440a521a6940407635e880a9fbd1e2"
"9367","Delta.1m2.072021","COI2",1172,"077f22783e0965d1e1cb0e248abe4ccd7c0d3358"
"9368","Delta.1m2.072021","COI2",1096,"a533a7e7c1f14044f8102b19162426bfa4612021"
"9369","Delta.1m2.072021","COI2",25,"d1cc75d69d332496e3ded92101aec39388779aa3"
"9370","Delta.1m2.072021","COI2",49,"bae9e1309ff5640bed51a55a76e43ac59e7fe515"
"9371","Delta.1m2.072021","COI2",1170,"65e0da08dc77e6cd7144bf999910a59c4f3d78b6"
"9372","Delta.1m2.072021","COI2",728,"e217b33913255fb3421e28b61217176f35544e75"
"9373","Delta.1m2.072021","COI2",797,"60b75e5357c65a3ee9e9f91593d1ac6dee39b1d4"
"9374","Delta.1m2.072021","COI2",311,"3e967b2cb1139cdab2f062fe0005898007a2d247"
"9375","Delta.1m2.072021","COI2",368,"80fef78d0f63303a6c162773c4cef4c47401ab74"
"9376","Delta.1m2.072021","COI2",546,"1f83d4a912b2ce2449fdc1a0b326143aff32ad10"
"9377","Delta.1m2.072021","COI2",702,"a9f4a91ab2aeeafcd2a4ee9f94346b1e9ac2c314"
"9378","Delta.1m2.072021","COI2",286,"927faea215f7c17d87f1875ee71aacf5e19f4930"
"9379","Delta.1m2.072021","COI2",816,"c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615"
"9380","Delta.1m2.072021","COI2",812,"22f794a2eb203d046749ab419af399d6fb58eb05"
"9381","Delta.1m2.072021","COI2",923,"02234dcbde10f2816c2c7f749349be6a22b3458f"
"9382","Delta.1m2.072021","COI2",92,"4a233214dde6ac30e93bda91cbf52f1a5400a661"
"9383","Delta.1m2.072021","COI2",1709,"3215cc0437ddce1884d7d85ae31d300ff1ff43df"
"9384","Delta.1m2.072021","COI2",35,"5d99e67722a4baf374b2645be01782d1d22a4492"
"9385","Delta.1m2.072021","COI2",1325,"4b878acce00f9a3d5cdc1f3344ec325a7dd28784"
"9386","Delta.1m2.072021","COI2",464,"19ec38b0ab0ad42a650f91495b317a83dfaa9c2b"
"9387","Delta.1m2.072021","COI2",418,"abafaceb25426f21ea26ee3fb9b94325c9e88909"
"9388","Delta.1m2.072021","COI2",454,"702ad8414255b3332e9b7f2b40f068fd92eb7886"
"9389","Delta.1m2.072021","COI2",606,"7867cd042564fda4c8bb47de923f8c706c2325d6"
"9390","Delta.1m2.072021","COI2",349,"873908e952c383394940460d81669338ffe9c36b"
"9391","Delta.1m2.072021","COI2",524,"eea49657605b26eb7f36af36769f14f97f921722"
"9392","Delta.1m2.072021","COI2",892,"0018b8991edb122a0774fdcc1302accc6369d9e9"
"9393","Delta.1m2.072021","COI2",989,"0a49483133e51146bdd83743e4becbf75fe4700c"
"9394","Delta.1m2.072021","COI2",877,"eacbdd48ee908eb92a0c864e2d7419177f0a29a2"
"9395","Delta.1m2.072021","COI2",309,"7de5c95335fa2ff91f459669029bef46fd531fbb"
"9396","Delta.1m2.072021","COI2",880,"b152b8d1717ff93a76feb532d9303bcdad480b36"
"9397","Delta.1m2.072021","COI2",35,"c930994deffd9ac8cab85049b1a450b2db84f80b"
